ID,tweet,Tag,newlabel
1430171809815711759,sponsor pfizer identified vaccineassociated enhanced disease including vaccineassociated enhanced respiratory disease important potential risk httpstcokfhcbvznuy,side-effect,['side-effect']
1376671037287370753,creepy joes fascist state says put masks back phuck joe dr fugazi claims brought us covid vaccine bull shit liar president trump,mandatory,['mandatory']
1348707259979849729,casspernyovest vaccine vele puts something dna theres something behind corona dont want die anyones puppet cassper,side-effect,['side-effect']
1338491823296311304,marissanovetsky family member died covid vaccine may entitled compensation vax maker though agreed hold liable,side-effect,['side-effect']
1440969454565789697,greg hunt catching israel well rd pfizer booster jab planning th new cases deaths week breakthrough vaccine failure qanda,"ineffective,side-effect","['ineffective', 'side-effect']"
1376608099285532674,sallypittcbc thats misleading direct lie jwfoods gone public impact astra zeneca vaccine creating blood clots healthy yr old aunt brain operation coma started headache,side-effect,['side-effect']
1328394309805113344,itsomsarraf zuckerberg gates good friends epstein paedophile pfizer vaccine made collaboration really think vaccine trusted,pharma,['pharma']
1298365786642239488,eats flesh drinks blood son god boycotts oxford covid vaccine use fetal cells httpstcoliuaernctk via imgflip,ingredients,['ingredients']
1327804799467786247,truthstreamnews lets spread truth origin covid pending mandatory vaccines together httpstcocioyrwvwo httpstcootgftixl,mandatory,['mandatory']
1355049273021374465,healthcare worker dies days second pfizer vaccine death investigation news lifesitenews httpstcouwfbdwngol,side-effect,['side-effect']
1377964731491880966,yikes scottish womans face arms chest back legs erupt agonising red rash getting astrazenecas covid vaccine httpstcobjzomsiesf,side-effect,['side-effect']
1354229808914444289,gracaninliliana bookofoursjulie pavel vaccines effective meant yes keep us healthy need repeats need look dogs vaccines see damages even repeated rabies vaccine ur child neurological issues learning disabilities feel good,side-effect,['side-effect']
1300777504207179776,mikepence whitehouse wait phase covid vaccine testing completed results verified science taking life depends past vaccine disasters show rushing coronavirus vaccine would colossally stupid httpstcogjcwymyui,rushed,['rushed']
1326227370014109702,silviagrajales nikocsfb ny theyre trying mandate chair bar association said legal clearly isnt coumo trying pivot using vaccines bidengates wants push instead pfizers hasnt shown negative results far sinister plans,mandatory,['mandatory']
1373277064309137411,dtweeeee ive read covid makes side effects worse vaccine already antibodies thus making immune response worse pfizer moderne shots scientist thinking need shots already covid kinda interesting,side-effect,['side-effect']
1365624226758221828,fletch twitdwood everyone react everyone reacts disease mild disease deadly others mild reaction vaccine maybe far stronger reaction others,side-effect,['side-effect']
1262060176926019595,realdonaldtrump covid situation created powers manipulate society taking forced vaccine giving rights crimes humanity mm arr,mandatory,['mandatory']
1364843348138237952,coronavirus dadoffour died covid getting first dose pfizer vaccine days diagnosed sun httpstcorabtvjrzt,side-effect,['side-effect']
1327454138444242946,armandousa jonmunitz keep reading pfizer vaccine ready early next year emergency authorization months since trials started current results published press release instead peerreviewed journal study product ready,rushed,['rushed']
1377001275313680384,niccovid mariefourage konstantinospo everyone gets spikeprotein vaxx eventually get form longhaulers progeria cancer stay body spite bigpharma says astrazeneca head vaccine development dying cjd recently,side-effect,['side-effect']
1313481716691095552,sarahdragongirl important know existence viruses exosomes theories today cdc says covid isolated thats case vaccine produced know rna sequence know amount rna produce illness,side-effect,['side-effect']
1305952273927991298,respected researchers several countries questioning authenticity data russian colleagues presented thelancet journal beginning september evidence vaccines effectiveness suspicion clumsy manipulation,ineffective,['ineffective']
1364120808151543816,imagine severe reactionvaccine injury infant meant never vaccinated decide train doctor qualify tons loan debt find cant job anymore vaccination might kill,side-effect,['side-effect']
1364638398388994050,barely trust johnson johnson baby powder would anyone trust vaccine,ineffective,['ineffective']
1339526395693838336,strange media focus convincing public get covid vaccine yet none yet made comparison different vaccines ingredients need know injecting bodies effect vaccine us ls mercury vaccine etc,"ingredients,mandatory","['ingredients', 'mandatory']"
1244187076666503169,presidencyza cyrilramaphosa ramaphosa totally responsible everything whether corona vaccines airborne responsible part whatever agenda day ramaphosa parachuted presidency via billion rand backdoor beginning problems,political,['political']
1374384870663680006,effiedeans fair warning people mean get ill vaccine seems anecdotally hit women harder means working course effects last short time,"ineffective,side-effect","['ineffective', 'side-effect']"
1358845206007799813,truth end oxford covid vaccine efficacy south african variant study suggests httpstcoyebvjtjbv,ineffective,['ineffective']
1319380242855768066,know huge vaccine fueled illness event know historic documents survive,side-effect,['side-effect']
1335070606962941955,covid vaccine theres zero evidence scientists admit know vaccinated cant still transmit infection others presumably blows youre selfish dont get vaccine water,ineffective,['ineffective']
1262252395779829762,little testing done much types deaths result covid vaccine,"rushed,side-effect","['rushed', 'side-effect']"
1349817209996992512,find stupid theyre making covid vaccine still havent made cure cancer yall fake,ineffective,['ineffective']
1422943070748766212,vaers yjanssen covidvaccine amputation stroke heartattack cardiac catherization days vaccination cardiac arrest aka amputation stroke mechanical ventilation unable wean staph aureus pneumonia vapcap dvt limb httpstcoethreix,side-effect,['side-effect']
1350119817760542722,ctvnews hey ctvnews ground breaking story would talking vaccine deaths germany labelled comorbidity deaths instead yet covid deaths comorbidities still labelled covid deaths doublestandards work please report,side-effect,['side-effect']
1374324265768472580,astrazeneca vaccine created outdated information continue wait,pharma,['pharma']
1383974410751598592,marlonesetv mehtaranjan cspramesh little bit instead shrinking vaccine get nobel prize day prove none vaccines designed prevent covid infection pfizer jj vaccine makers cleared day home work first,ineffective,['ineffective']
1287727976331784193,good cannot solve vaccine backstage covid,ineffective,['ineffective']
1327062517110231040,believe fauci cdc bill gates lying assholes say never take covid test vaccine flu kills people political scam well financial one although released china world believe planned,"pharma,political,unnecessary","['pharma', 'political', 'unnecessary']"
1365452492012675075,big pharma whistleblower reveals dangers mrna vaccine httpstcotspdjspos,conspiracy,['conspiracy']
1336092135548989441,ioananthony asl effiedeans vaccine pfizer delivered different way vaccines thats cause concern end day always individuals choice never forced anyone means,mandatory,['mandatory']
1337866348995735558,senatemajldr wasnt pfizer company made oxycontin got sued many addictions lawsuits wondering want us trust vaccines,pharma,['pharma']
1352762283512872962,kevinfaulconer mother almost lost son vaccine injury see,side-effect,['side-effect']
1363591607430307854,india dont mass vaccinate vaccine rollout trigger new covid variants oxford scientist warns adding new layer complexity pandemic fight httpstcoiwksbvwx,side-effect,['side-effect']
1286166166474555393,good news worried add pressure deem vaccines acceptable see us agrees pay pfizer biontech billion million doses coronavirus vaccine httpstcohzzwlhkes httpstcoimfkrjyje,"mandatory,pharma","['mandatory', 'pharma']"
1375957533517484035,sandra therightmelissa theres science straight moderna moderna covid vaccine moderna covid vaccine unapproved vaccine may prevent covid fdaapproved vaccine prevent covid simple terms folks guinea pigs good luck,rushed,['rushed']
1326127263813918721,daddy potus responsible would never fda cdc approved would called pfizer vaccine probably dr bleach danger vaccine one would take tdumps get first hisit pfizer pfizers realdonaldtrump,side-effect,['side-effect']
1338373165697949698,im antivaccine per se refuse take one virus surviving people believe world overpopulated murderous track record might well playing russian roulette,unnecessary,['unnecessary']
1334153236534726656,ericgarland pfizer vaccine early side effects headaches,side-effect,['side-effect']
1325855774833303553,theyve created vaccine covid less months yet years research millions money invested still cannot find cure cancer,rushed,['rushed']
1308117980270788613,oh dear second astrazeneca vaccine taker develop serious neurological disease third case could see trial shut indefinitely httpstcozasvsergaj,side-effect,['side-effect']
1342511682350960645,drzwelimkhize lies come black people longer stupid masters think plan keep exaggerating covid doesnt even kill people vaccine nation work truth switching gs preparing smart towns,ineffective,['ineffective']
1336248752710045703,edwardm bbclive bbcsounds yeah nuts im vulnerable sounds completely hypocritical propaganda roof today boris giving pfizer complete immunity legal proceedings scary,political,['political']
1326250582248738816,ndnewmoon shhh many folks busy running pfizer stock price betting liability free vaccine w clinical trial healthy people half placebo got meningitis shots rather saline compare half healthy people got vaccine w efficacy measure adjusted,rushed,['rushed']
1444216738497892353,search results vaers database georgia died pfizer covidvaccine pfizerkids pfizerdeaths pediatrics patient years old months time vaccine side effects noted fioredinotte httpstcorrdfezh,side-effect,['side-effect']
1349458525811068928,itsbouquet yes cant believe idiots signed pommie vaccinebrown nosing doesnt bloody work kickbacks lnp leadership promised role one tony abbott play securing vaccine im going refuse astrazeneca shot,ineffective,['ineffective']
1262390941077442563,modernagatesfaucijust announced new vaccan mrna progressing wellthis properly tested humansthis mrna bind dnachanging dna forevernoone knows happenwhoever takes human guinea pigsgates says die,"rushed,side-effect","['rushed', 'side-effect']"
1334191957258678274,amandagtto stands yet thats theres medium longer term data safety covid vaccines im certainly mrna pfizer vaccine thats even riskier data medium long generational term data flu vaccine sat tho,side-effect,['side-effect']
1340349342196985856,emilstenberg inovioinvestor fda pfizer biontechgroup surprise anybody probably keep hearing adverse events every day severe ones second dose,side-effect,['side-effect']
1377299339886915596,may cause aint taking vaccine,none,['none']
1253755401734180867,phillipalpha yeah im mean im absolutely hopeful vaccine based antibody testing going right dont see makes sense stay locked literally millions us may already infected brings death rate far lower,unnecessary,['unnecessary']
1308968827808604161,enselljudith aslavitt f trumpsbadmedicine vaccine good luck merck astrazeneca selling snake oil america doesnt want politicized vaccine,political,['political']
1279062695484854273,msaflatoon difference coronil covaxin announced trials even animal data bharatbiotech icmrdelhi result studies begin heard story ullekh maryashakil,rushed,['rushed']
1255428543720361985,nicktolhurst maketrouble world live tested thoroughly approval vaccine sideeffects would absolute boon antivaxxer movement globally norway rushed vaccine swineflu without proper testing disasterous effects,"rushed,side-effect","['rushed', 'side-effect']"
1331662695645536257,always way cheat puzzling higher astrazeneca vaccine efficacy smaller dosage explained reportedly tested people rt world news httpstcoeqobetdwvg,pharma,['pharma']
1119656764763455489,doctors wanting little babies get vaccinated soon come womb theyre body gets use fighting infection though babies dont immune system begin till like years old tell doctors blank,none,['none']
1235930151571066880,doctorsspeakup fact vaccines neither safe effectivethe supreme court labeled vaccines unavoidablyunsafe vaccine manufacturers cannot held liable vaccineinjury wherethereisrisktheremustbechoice,"ineffective,side-effect","['ineffective', 'side-effect']"
1101646247037874181,tombruner voxdotcom like attitude since illnesses occur among vaccinated natural immunity,side-effect,['side-effect']
1326170125008064513,scientists sciencyists pfizer hadnt run clinical trial vaccine insisted vaccine worked studies rats ferrets government mandated take vaccine people would streets,"mandatory,rushed","['mandatory', 'rushed']"
1450490285071355904,juliewassmer julesserkin astrazeneca oxfordvacgroup becksall examples work scientist andreas greinacher thrombotic events horrendous findings postmortems deaths vitt people sicily got azoxford vaccine restrictions use vaccine none discreditation,side-effect,['side-effect']
1337077551743856656,riseheadheart roccogalatilaw covid vaccine trials control participants injected saline solution placebo others used actual treatments eg oxford uni control group received meningitis septicaemia vaccine thus causing realistic reaction placebovaccine status thus unknown,side-effect,['side-effect']
1262368096293203968,amichaelwong jsamsoondar modernatx flagshippioneer create viruses pandemics force people bankruptcy dependency drugs sell manipulate genetic data basically pervert whole world exciting biotech,mandatory,['mandatory']
1336511773437022208,global emergency author us bioweapons law says pfizer mrna vaccine bioweapon full show httpstcogzfbvbfkn,ineffective,['ineffective']
1365254270778544129,sciencescanner timjames fallacy vaccine protection others protect individual protect others narrative wicked false designed trick uncritical,none,['none']
1257959006691344384,qanon another bad news provaccine seasonal flu vaccine increased covid death httpstcozhxbkanif,side-effect,['side-effect']
1285916624793612294,barbhinton thats right american least presidenttrump choice take pfizer vaccine biden might well force take nature choice face election freedom tyranny,mandatory,['mandatory']
1377001984109215748,demonic vaccine vaccine passport bill gate biden demons,"mandatory,religious","['mandatory', 'religious']"
1264856128544014341,gatesquackvaccine f william engdahl warp speed push coronavirus vaccines httpstcosnselwzju robert f kennedy jr catastrophe human test subjects severely injured gatesfauci coronavirus vaccine moderna httpstcokehyspcltr,rushed,['rushed']
1342211667791282176,math selfproclaimed masters universe dont believe math well ya punk yes take todays cases reported divide number americans find taking king pfizers vaccines effective httpstcoxwdsetm,ineffective,['ineffective']
1353076342523363328,bigjimhardy doctoroxford agree could thats whole point vaccine could safe covid could cause long term issues neither proven yet hence moment interested vaccinating children im taking precautions possible avoid covid,"side-effect,unnecessary","['side-effect', 'unnecessary']"
1352980145825525763,sueck makes wonder stand financially gain mass vaccination population want keep possibility cheap therapeutics secret gov invested billions researchquestions need asked matthancock borisjohnson answered,pharma,['pharma']
1326570847180558337,vaccine isnt approved yet johnson recommending bullsht like makes think vaccine get approval political instead medical momentum shortterm political thinking prove harmful loses trust,"political,rushed","['political', 'rushed']"
1376918768949981185,victoriajoss clark travel yes agree use tool force people take vaccine enjoy freedom within canada ie concerts movies socializing much reminiscent nazi like behavior look around sunshine happening already,mandatory,['mandatory']
1376602227347963904,workingall macassassin bchena disclosetv okay settle blown gasket right choose get vaccinated right like choose right make choice pass call removing choice peoples,mandatory,['mandatory']
1331353973564067845,arkancideisreal astrazeneca cdc need china published dna code virus january didnt use viral particles vaccine adenovirus used deliver genetic material,ingredients,['ingredients']
1340283665683783681,vastleft pharma screwups vaccine process sure oxfords unethical human experimentation u queensland vaccine developed utter madmen predictably throwing hiv false positives etc probably aint chief,"pharma,side-effect","['pharma', 'side-effect']"
1377125120041381892,worried pressure get vaccine yesterday may result batch issues melb factories working hours day days week pressure go faster history tells us much pressure go fast bad things happen notantivaccine,"rushed,side-effect","['rushed', 'side-effect']"
1306895088136728576,samanthamarika one agree love trump everything hes pushing vacz one frontrunners moderna look closely name literally means mod rna script better get flipped soon httpstcofayfhfhh,political,['political']
1319989662593785856,adamgspencer liliangreenwood crbrewery ah waiting godot gambit still vaccine hiv flu vaccine effective survival rate ill take chances proceed caution httpstcohcivmd,ineffective,['ineffective']
1430570308906491913,numberstruth rwmalonemd cant stop lying anytime seems sharp legal distinction cominarty vaccine eua pfizerbiontech vaccine limited stocks cominarty sleight hand fda approve experimental toxic mrna therapy,rushed,['rushed']
1336428806454693888,jimjordan jim pfizer vaccine causes female infertility designed time elected officials protect constituents,side-effect,['side-effect']
1333506177922199553,stedavies yep love going gigs would rather go take vaccine justsaying,none,['none']
1294607120785190912,certainly support research development vaccine truth vaccine coronavirus including prevalent common cold need beat covid old fashioned way herd immunity fact thats die,"ineffective,unnecessary","['ineffective', 'unnecessary']"
1364324630215843845,flamesplash dacheese michaeljknowles case early covid vaccines tested prevention severe symptoms transmission asymptomatic transmission proved invalid chinese person study trial records show vaccine gave people covid symptoms test evaluation window,"ineffective,rushed","['ineffective', 'rushed']"
1339510463432962048,alaska health workers got emergency treatment receiving pfizers vaccine one workers history allergies remained hospital wednesday night reactions vaccine also reported last week britain httpstcouxlypnnci,side-effect,['side-effect']
1365705674995486726,matthancock ok dont want protection vaccine fire person grammar department immediately banish another years worth hard lockdown,none,['none']
1415546044214136833,major development food drug administration said single shot johnsonjohnson covid vaccine increases risk rare neurological condition known guillainbarr syndrome covidvaccine eorganiser httpstcodpnaidnzbc,side-effect,['side-effect']
1355802180540891136,repthomasmassie nevadanative watching distinct feeling circumstances get vaccinated,none,['none']
1324515867162480640,open eyes uk greece shut due covid us next whatever happens world happen america last setup vaccines trap dont fall ndlockdown uk,none,['none']
1375182252087373830,willowispish ive vaccinated people saying hope become ill im selfish ive declined jab insults seem coming sides,side-effect,['side-effect']
1374967707745980418,anubha tvmarathi want either kill us virus vaccine illiterate people,mandatory,['mandatory']
1326000947491794944,realdonaldtrump pfizer usfda would anyone trust vaccine willing play political games dont touch,political,['political']
1287714500536422402,big pharma whistleblower corona vaccine recipients become infertile httpstcouwgihrxrz,side-effect,['side-effect']
1192226340583268352,johniadarola vaccination debate give pharma government pass would many people claim children damaged killled following barrage shots investigations done sponsored organisations,side-effect,['side-effect']
1347002415191478272,philippines currently enough cold storage facilities pfizer vaccines still would want inoculated anything claims covid vaccine regardless country origin likely rushed fully effective anyway httpstcoxudyxfvkp,"ineffective,rushed","['ineffective', 'rushed']"
1373612171897286658,angjohnson refused mine saying polite way tell stick vaccine sun doesnt shine,mandatory,['mandatory']
1327219937413378048,patsymurrell delay tactic brussels derail brexit theres evidence vaccine work st effective vaccine corona viruses produced historically time vaccine developed virus mutated immune,ineffective,['ineffective']
1364506604499070976,insisting vaccine many people need make much profit treatment people might need one preventative supplement create pandemic sell cure people recover build natural immunity vaccine covid,"pharma,unnecessary","['pharma', 'unnecessary']"
1327367701145264135,huyparks brendasecrist bnodesk pfizer vaccine example isnt even viable without special freezer thats super expensive,ineffective,['ineffective']
1350019549412913153,may possible side effects moderna covid vaccine serious unexpected side effects may occur moderna covid vaccine reaction severe spasms httpstcozfpclibmnb,side-effect,['side-effect']
1348947687882702849,httpsyangs mandaluyongpio sinovac made china worst performing ineffective available vaccine httpstcoyatwhdaiq,"country,ineffective","['country', 'ineffective']"
1415098798385164290,us fda updated warning labels johnson johnson covid vaccine include observed increased risk rare neurological disorder guillainbarre syndrome reported gbs cases recorded million vaccine doses administered httpstcoomombuadz,side-effect,['side-effect']
1336451052946636801,measles claimed lives estimate yet kid go school anywhere without vaccination ontario wants take away freedoms refuse rushed covid vaccine thats insane probably illegal,"mandatory,rushed,unnecessary","['mandatory', 'rushed', 'unnecessary']"
1309388946825240576,see two main possibilities chadox protect chimps despite boosted challenge weeks nd jab good vaccine b infectious dose difference cant cake eat oxford httpstcovkhuzwzp,ineffective,['ineffective']
1345244696621158400,apparently nursesdoctors dont know read massive fck coronavirus vaccine stuffup dozens given covid treatment instead moderna jab httpstcoviqyovlg,conspiracy,['conspiracy']
1338558612579385346,pfizers ceo st person get vaccine instead bows whats tell fucking shady corrupt hopefully everyone gets vaccine safe thats probably wishful thinking companies care money,pharma,['pharma']
1376996047302496262,keithmillsd still infect people vaccinated whats difference,ineffective,['ineffective']
1310882116050317313,simondolan kids school administering flu vaccine tomorrow boys wont going way getting anywhere else going give reason violate covid test hospital procedure absolutely brutal vile,none,['none']
1364620887367045126,youve covid vaccine doses protected virus survival rate risk children risk someone healthy insist healthy unvaccinated people face restrictions abhorrent novaxports,"mandatory,unnecessary","['mandatory', 'unnecessary']"
1374348400347463680,kateshilling minordub forbes upset im trying convince nothing vaccinated astrazeneca sure depends,none,['none']
1328748382597369858,must watch astra zeneca vaccine contents expected damage caused httpstcogynqizwuv,side-effect,['side-effect']
1340512069989232641,thedanholo geoohhm well according said article already mutated cant say like flu cause viruses mutate time theyre met resistance antibodies whos say isnt new covid disease next year new vaccine httpstcouianleud,ineffective,['ineffective']
1274253735213096960,test subjects bill gates vaccine ended coronavirus montana daily gazette gates new vaccine backed oxford college failed prevent coronavirus among rhesus macaque monkey test subjects became positive httpstcoajehvmo,"ineffective,side-effect","['ineffective', 'side-effect']"
1334576563916980225,rantingonmute glenmcgregor pfizer vaccine added list vaccines uks vaccine damages payments act shouldnt protections others vaccine safe frankly dont care uk get back gm,side-effect,['side-effect']
1398635221763960832,kaithenerdywah karpour answer severe side effects mean one protected experience everyones immune system different sensitive mount different response pfizers vaccine known produce,side-effect,['side-effect']
1341319988171448322,ledredman devisridhar matthaig also sunak shares moderna vaccine looking vaccinating secondary school aged children enough research safety children followthemoney,"pharma,rushed","['pharma', 'rushed']"
1337668699638046721,waiting pfizer corona vaccine swineflu vaccine sideeffects bad children like schizophrenics check amazing article link tfofpr httpstcoetkertejvi covid covidvaccine coronavirus vaccination health actnow,side-effect,['side-effect']
1374027151436095490,emanews vaccinated astrazenneka vaccine suffering severe pain right arm days refuse second injection norha bouima french citizen,side-effect,['side-effect']
1334615030504026126,nypost take covid vaccine going go doom mit prof dr sucharit bhakdi share httpstcoskkjfoyn,none,['none']
1365983681123409924,torontostar autopsy performed gloucester womans death minutes receiving pfizer vaccine httpstcoawghillcuv,side-effect,['side-effect']
1327595952052559876,pfizer questions safetyical barriers dnamrna vaccines asked never used humans ensure long term side effects host genome mutations replications chronic inflammation activation cancer causing genes nih httpstcomlrlkmp,"rushed,side-effect","['rushed', 'side-effect']"
1398423740673822723,publiclyavailable fda fact sheet document reveals children participated pfizer covid vaccine trial reported adverse reactions ranging mild serious happened didnt show second dose httpstcoosjngwbj,side-effect,['side-effect']
1374786826167275522,oezgueryalcin completely nuts ask youre going trouble antibody test detectable levels need even one dose sputnik vaccine,none,['none']
1314388721261858821,pquirke csiro inoviopharma uniofoxford maybe uniofoxford ferrets died got transverse mielitys lol incredible still pushing aznoxford vaccines side effects,side-effect,['side-effect']
1333187303007801347,karlhawkes joebiden suspicious wet market story isnt well yes thats exactly mate immune system give us herd immunity getting virus vaccine basically thing long dont die virus protect vulnerable imprison everyone hmm,unnecessary,['unnecessary']
1305499289951637504,montaigne alexberenson zekeemanuel scottgottliebmd yes pointed sec investigate since pushes panic pfizer board member panic netted pfizer b prior efficacy data crook attention whore belongs jail never allowed tv covid,"pharma,rushed","['pharma', 'rushed']"
1390578135142383617,doritoeubanks chrisgiles financialtimes small nos infections low levels mortality urgency vaccination blitz vaccine turning bigger dud solving crisis could ever thought az oxford reserch safety data trusted,side-effect,['side-effect']
1327988814833397761,ellifdwulfe michelledewbs unproven covid vaccine fast tracked skip long testing previous vaccines need study long term effects vaccines development listed dead pfizer dev one buy eg oxford one,"ineffective,rushed","['ineffective', 'rushed']"
1300481810925842432,alarm fda willing issue covid vaccine stringent safety testing intensifying pressure trump wants vaccine come stream ready announce election botched preelection political vaccine counterproductive httpstcoxrpkdbwcn,"political,rushed","['political', 'rushed']"
1288283097365012481,usfda says approve covid vaccine little efficacy rate theyre afraid take time produce vaccine efficacy population already immune cv naturally nih modernatx scam httpstcomaviivk,side-effect,['side-effect']
1328039861807239168,go hyperbolic press release pfizer vax woo hoo etc ceo quickly cashes stock millions profit obligatory drip drip truth bombs many come became overnight httpstcooooyiavven httpstcoelofwkug,pharma,['pharma']
1340132125371224064,bankspatriot pushing pfizer vaccine getting approved friday night fda head gonna get fired saturday wasnt good enough friday another power trip,"political,rushed","['political', 'rushed']"
1377994333589278725,walesonline covid vaccine jab protects severe illness stop catching spreading virus anyone else non vaccinated vaccinated therefore theres point vaccine passportis vaccinepassports vaccination covidpassports,ineffective,['ineffective']
1331188026626748422,extortion already begun airline companies way received millions dollars euros pounds governmental aid following losses covid received covid vaccine eligible travel goldendawn httpstcoyldkvmfla,mandatory,['mandatory']
1372304390120431618,mobilepunch theres every reason nigerians worry mainly becose u vaccine produced limited knowledge covid cure makes worrisome astrazeneca vaccine leads blood coagulation disorders persons received vaccine,side-effect,['side-effect']
1338697216475582470,market know planned moderna never brought human vaccine market also using rna never used vaccines bailed bank copied pasted,pharma,['pharma']
1438657478552539140,major vaccine makers save moderna paid tens billions dollars damages products brought market knew products would cause injuries deathsee vioxx bextra celebrex thalidomide opioids examples,side-effect,['side-effect']
1379005524633649154,iromg borisjohnson thinks im taking twice weekly covid test vaccine hes deluded appears,political,['political']
1365011652719095816,teenagates ive learned believe word said vaccine rollout hearing many negative stories sadly,none,['none']
1373250481770881025,richardjsmith flamingyam petegodman manlikeslatt borisjohnson id putting self risk needing nhs help vaccine im statistically lesser risk covid adverse reactions vaccine point null void unfortunately,side-effect,['side-effect']
1318940139566075905,acrra pfizeruk im anti vax dont want nano particles aluminium blood stream dont want diphtheria polio back either whats solution mumps reduces chances ovarian cancer activates immune pathway vax doesnt,ingredients,['ingredients']
1258677085721296896,jimcramer let get things straight dont get wrong huge fan moderna moving phase maybe without showing data phase skipping animal trials since allowed happen guys get first shot vaccine pass,rushed,['rushed']
1253541275296358400,meetthepress course want vaccine want remedy fail,unnecessary,['unnecessary']
1355514933358723076,ndtv also seen trial vaccine acceptable although lots side effects,"rushed,side-effect","['rushed', 'side-effect']"
1353698032076910602,rgbeaumont simmsy juliahb skynews autoimmune issue yet decided would like return normal wont immunity vaccine doesnt protect people time get back life,ineffective,['ineffective']
1326813073479364608,ivankatrump covid vaccine unverified announcements success pfizer major donor dad illfated campaign promised blow lights peoples orifices inject disinfectants feeding useless hydrochloroquine,rushed,['rushed']
1365412676420071425,laurenpelley justintrudeau liberalparty canada getting worst performing vaccine world astrazeneca embarrassing give people way effective people httpstcobhlwntdld,ineffective,['ineffective']
1364264216224559110,politicsrufc berniespofforth youre happy take experimental unlicensed vaccine get things dont see blackmail dont realise youll required take injectables regularly rest life,"ineffective,rushed","['ineffective', 'rushed']"
1364308679772766209,wef evil shit dont want vaccine let us live peace,none,['none']
1344269753075048450,theindiereef oh pfizer one vanish british made one next one get hyped next one comes along another another suiting mass genocide like,conspiracy,['conspiracy']
1376375590010249218,palachook says population vaccinated course risk community transmission shame doesnt realise evidence vaccination prevents transmission idiotsingovernment,side-effect,['side-effect']
1304164400392073217,dwatercolors joebiden kamalaharris uniofoxford biden harris keep saying dont trust trumps warp speed vaccines fine uk effort seal approval oxford university terrible problem trumpthe problem vaccines based junk science,rushed,['rushed']
1364869217145810945,johnsonjohnson singleshot covid vaccine passed fda safe effective another go run fast dont let perfect enemy good usfda mhragovuk mesh inured boycotted products years fdnh httpstcoqrftzvpkrh,ineffective,['ineffective']
1296160514591129600,fine print historically simply injecting viral proteins humans created antibody response robust enough protect viruses adjuvants like aluminum fetal cell lines added create robust immune system response covidvaccine httpstcoodfhlnaqyv,"ineffective,ingredients","['ineffective', 'ingredients']"
1298415557235048448,canaditude tam trudeau everyone else kiss ass try force bullshit vaccine us,mandatory,['mandatory']
1340316092766498818,daniel paullaidler modernatx firstsquawk vaccine took days make drug maker never successfully made one failed always largest vaccine roll history met skepticism people making memes shoving arms absurd,rushed,['rushed']
1338646661023866880,nationalfile itchybacca pfizer infiltrated china welp looks like im getting vaccine httpstcogczkfuc,country,['country']
1398617621134725120,pfizer wants indemnity bond exempt action case vaccine causes sideeffects among people bond uk us signed india agreed bond httpstcohotbfvjb,"pharma,side-effect","['pharma', 'side-effect']"
1376598917450727444,mississauga astrazeneca pause say cancel whole vaccine entirely got enough vaccines covid,none,['none']
1355960886507286536,jasmineinda agree wholeheartedly dad asked getting vaccine gets one weeks government job told way dont trust shots foot pole miffed tried like oh got shots kid,none,['none']
1365431534568759303,ideretz cbcnews efficacy preventing death serious illness one thing vaccine less effective vs transmission herd immunity unachievable moreover every single person vaccinated ineffective vaccine liability getting herd immunity,"ineffective,side-effect","['ineffective', 'side-effect']"
1372079557281345541,eu suspended use oxfordastrazeneca covidshield vaccine causes sideeffects recently also come know vaccine first dose causes fever cough body ache still vaccine banned india yet narendramodi,side-effect,['side-effect']
1318664565970841600,need beware covidchinese virus vaccinealters dna testingunknown possible damage maga americafirst httpstcolnblwujt,"rushed,side-effect","['rushed', 'side-effect']"
1264971382292713472,eyesonq metrouk deepstate also going back pushing mandatoey vaccination kids state gov level even though outbreak current vaccines vaccines covid children dont get infected reconcile shit,"mandatory,unnecessary","['mandatory', 'unnecessary']"
1319446298043580418,military got fucking vaccine man sick,side-effect,['side-effect']
1376968267877715971,sethrogen lpky send dozens examples people positions major influence editors nationally circulated papers comparable recommending people dont get vaccine locked house forever theyre already campaigning concentration camps,mandatory,['mandatory']
1376739071180079104,michaelhodapp libtard gregabbotttx weird doctor told vaccine doesnt prevent infection strongly reduces symptom severity acquired,ineffective,['ineffective']
1373262941319991298,covidjoker vaccine mask living normal life never covid,none,['none']
1376587125815181314,jonrothstein good need ridiculous vaccine passports mandatory vaccine requirements,mandatory,['mandatory']
1373433084566253573,brave sapperk americanpolack ttasticdesigns steveebea remember people died doses dont get say vaccine didnt cause deaths saying covid deaths often caused variables even tho factors may contributed still vaccine consistency,side-effect,['side-effect']
1310217197848010752,wondered squalene vegan vegetarian kind sharks aborted fetal cells vaccines vaccineinjury read ingredients autism allergies,side-effect,['side-effect']
1350227314055933953,concerned world visions support collusion vaccines even covid vaccine withdrew support theres corruption world vision funds sent terrorist supporting organization httpstcoqbaepulz,political,['political']
1376720477373235201,notalexsheppard vaccine death rate might scary virus death rate,side-effect,['side-effect']
1308775383894949895,jnj johnson johnson serialkillerceo alex gorsky killed people career top serial killers combined risperdal mesh hips babypowder singleshot covid vaccine next,"pharma,side-effect","['pharma', 'side-effect']"
1330406756405669895,thebodyu yxfpmsveeijci modernatx known sequence host known sequence saying human body one protein needs compared viral spike protein sequence lmao hilarious watching try science,none,['none']
